'id_waktu';'id_lokasi';'id_unit_ternak';'jenis_kelamin';'tipe_ternak';'tipe_usia';'jumlah_lahir';'jumlah_mati';'jumlah_masuk';'jumlah_keluar';'jumlah';'created_dt';'modified_dt'
2;53148;999;'';'';'';0;0;0;0;5942;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
2;53334;999;'';'';'';0;0;0;0;5098;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
3;44157;999;'';'';'';0;0;0;0;122137;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
3;44341;999;'';'';'';0;0;0;0;149416;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
3;44670;999;'';'';'';0;0;0;0;226470;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
3;44842;999;'';'';'';0;0;0;0;174689;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
3;46199;999;'';'';'';0;0;0;0;85733;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
3;46426;999;'';'';'';0;0;0;0;46973;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
3;46706;999;'';'';'';0;0;0;0;67101;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
3;46949;999;'';'';'';0;0;0;0;31312;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
3;47192;999;'';'';'';0;0;0;0;81054;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
3;48091;999;'';'';'';0;0;0;0;29249;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
3;48786;999;'';'';'';0;0;0;0;117364;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
3;49114;999;'';'';'';0;0;0;0;118393;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
3;49641;999;'';'';'';0;0;0;0;34055;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
3;49895;999;'';'';'';0;0;0;0;77785;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
3;50132;999;'';'';'';0;0;0;0;96195;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
3;50591;999;'';'';'';0;0;0;0;92423;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
3;50940;999;'';'';'';0;0;0;0;86394;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
3;51442;999;'';'';'';0;0;0;0;59240;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
3;51817;999;'';'';'';0;0;0;0;68378;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
3;52117;999;'';'';'';0;0;0;0;45486;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
3;52318;999;'';'';'';0;0;0;0;62397;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
3;52521;999;'';'';'';0;0;0;0;146928;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
3;52883;999;'';'';'';0;0;0;0;122679;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
3;52933;999;'';'';'';0;0;0;0;121952;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
3;52958;999;'';'';'';0;0;0;0;195265;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
3;53021;999;'';'';'';0;0;0;0;57927;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
3;53056;999;'';'';'';0;0;0;0;86704;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
3;53095;999;'';'';'';0;0;0;0;168579;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
3;53117;999;'';'';'';0;0;0;0;49613;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
3;53148;999;'';'';'';0;0;0;0;4161;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
3;53334;999;'';'';'';0;0;0;0;4865;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
4;44157;999;'';'';'';0;0;0;0;119380;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
4;44341;999;'';'';'';0;0;0;0;163713;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
4;44670;999;'';'';'';0;0;0;0;229377;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
4;44842;999;'';'';'';0;0;0;0;175111;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
4;46199;999;'';'';'';0;0;0;0;88558;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
4;46426;999;'';'';'';0;0;0;0;47677;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
4;46706;999;'';'';'';0;0;0;0;67149;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
4;46949;999;'';'';'';0;0;0;0;38083;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
4;47192;999;'';'';'';0;0;0;0;52907;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
4;48091;999;'';'';'';0;0;0;0;29442;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
4;48786;999;'';'';'';0;0;0;0;128939;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
4;49114;999;'';'';'';0;0;0;0;119288;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
4;49641;999;'';'';'';0;0;0;0;36801;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
4;49895;999;'';'';'';0;0;0;0;78258;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
4;50132;999;'';'';'';0;0;0;0;98704;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
4;50591;999;'';'';'';0;0;0;0;81126;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
4;50940;999;'';'';'';0;0;0;0;95828;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
4;51442;999;'';'';'';0;0;0;0;65210;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
4;51817;999;'';'';'';0;0;0;0;79733;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
4;52117;999;'';'';'';0;0;0;0;45786;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
4;52318;999;'';'';'';0;0;0;0;62450;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
4;52521;999;'';'';'';0;0;0;0;145947;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
4;52883;999;'';'';'';0;0;0;0;132025;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
4;52933;999;'';'';'';0;0;0;0;132871;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
4;52958;999;'';'';'';0;0;0;0;204944;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
4;53021;999;'';'';'';0;0;0;0;54042;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
4;53056;999;'';'';'';0;0;0;0;70134;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
4;53095;999;'';'';'';0;0;0;0;166096;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
4;53117;999;'';'';'';0;0;0;0;61652;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
4;53148;999;'';'';'';0;0;0;0;3223;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
4;53334;999;'';'';'';0;0;0;0;4915;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
5;44157;999;'';'';'';0;0;0;0;122115;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
5;44341;999;'';'';'';0;0;0;0;166398;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
5;44670;999;'';'';'';0;0;0;0;233965;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
5;44842;999;'';'';'';0;0;0;0;177087;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
5;46199;999;'';'';'';0;0;0;0;91038;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
5;46426;999;'';'';'';0;0;0;0;48962;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
5;46706;999;'';'';'';0;0;0;0;67149;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
5;46949;999;'';'';'';0;0;0;0;38991;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
5;47192;999;'';'';'';0;0;0;0;49280;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
5;48091;999;'';'';'';0;0;0;0;32375;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
5;48786;999;'';'';'';0;0;0;0;135131;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
5;49114;999;'';'';'';0;0;0;0;119556;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
5;49641;999;'';'';'';0;0;0;0;39418;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
5;49895;999;'';'';'';0;0;0;0;82188;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
5;50132;999;'';'';'';0;0;0;0;105013;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
5;50591;999;'';'';'';0;0;0;0;105639;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
5;50940;999;'';'';'';0;0;0;0;96185;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
5;51442;999;'';'';'';0;0;0;0;65270;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
5;51817;999;'';'';'';0;0;0;0;70405;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
5;52117;999;'';'';'';0;0;0;0;45663;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
5;52318;999;'';'';'';0;0;0;0;62762;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
5;52521;999;'';'';'';0;0;0;0;146835;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
5;52883;999;'';'';'';0;0;0;0;135132;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
5;52933;999;'';'';'';0;0;0;0;104899;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
5;52958;999;'';'';'';0;0;0;0;226426;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
5;53021;999;'';'';'';0;0;0;0;55992;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
5;53056;999;'';'';'';0;0;0;0;68840;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
5;53095;999;'';'';'';0;0;0;0;166358;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
5;53117;999;'';'';'';0;0;0;0;70251;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
5;53148;999;'';'';'';0;0;0;0;3097;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
5;53334;999;'';'';'';0;0;0;0;5560;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
6;44157;999;'';'';'';0;0;0;0;132395;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
6;44341;999;'';'';'';0;0;0;0;163704;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
6;44670;999;'';'';'';0;0;0;0;340635;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
6;44842;999;'';'';'';0;0;0;0;181029;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
6;46199;999;'';'';'';0;0;0;0;93585;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
6;46426;999;'';'';'';0;0;0;0;49514;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
6;46706;999;'';'';'';0;0;0;0;79627;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
6;46949;999;'';'';'';0;0;0;0;37717;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
6;47192;999;'';'';'';0;0;0;0;49977;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
6;48091;999;'';'';'';0;0;0;0;31520;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
6;48786;999;'';'';'';0;0;0;0;135793;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
6;49114;999;'';'';'';0;0;0;0;120571;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
6;49641;999;'';'';'';0;0;0;0;37918;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
6;49895;999;'';'';'';0;0;0;0;78543;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
6;50132;999;'';'';'';0;0;0;0;110461;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
6;50591;999;'';'';'';0;0;0;0;115623;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
6;50940;999;'';'';'';0;0;0;0;99852;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
6;51442;999;'';'';'';0;0;0;0;66357;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
6;51817;999;'';'';'';0;0;0;0;70990;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
6;52117;999;'';'';'';0;0;0;0;45539;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
6;52318;999;'';'';'';0;0;0;0;63150;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
6;52521;999;'';'';'';0;0;0;0;147735;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
6;52883;999;'';'';'';0;0;0;0;137745;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
6;52933;999;'';'';'';0;0;0;0;141438;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
6;52958;999;'';'';'';0;0;0;0;236192;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
6;53021;999;'';'';'';0;0;0;0;57574;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
6;53056;999;'';'';'';0;0;0;0;71899;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
6;53095;999;'';'';'';0;0;0;0;117754;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
6;53117;999;'';'';'';0;0;0;0;67077;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
6;53148;999;'';'';'';0;0;0;0;2299;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
6;53334;999;'';'';'';0;0;0;0;5946;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
7;44157;999;'';'';'';0;0;0;0;138639;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
7;44341;999;'';'';'';0;0;0;0;218414;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
7;44670;999;'';'';'';0;0;0;0;362287;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
7;44842;999;'';'';'';0;0;0;0;185936;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
7;46199;999;'';'';'';0;0;0;0;97224;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
7;46426;999;'';'';'';0;0;0;0;50259;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
7;46706;999;'';'';'';0;0;0;0;92554;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
7;46949;999;'';'';'';0;0;0;0;40185;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
7;47192;999;'';'';'';0;0;0;0;50614;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
7;48091;999;'';'';'';0;0;0;0;31617;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
7;48786;999;'';'';'';0;0;0;0;135590;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
7;49114;999;'';'';'';0;0;0;0;122698;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
7;49641;999;'';'';'';0;0;0;0;41747;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
7;49895;999;'';'';'';0;0;0;0;78577;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
7;50132;999;'';'';'';0;0;0;0;117742;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
7;50591;999;'';'';'';0;0;0;0;118797;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
7;50940;999;'';'';'';0;0;0;0;100184;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
7;51442;999;'';'';'';0;0;0;0;67602;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
7;51817;999;'';'';'';0;0;0;0;72225;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
7;52117;999;'';'';'';0;0;0;0;45994;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
7;52318;999;'';'';'';0;0;0;0;65171;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
7;52521;999;'';'';'';0;0;0;0;148683;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
7;52883;999;'';'';'';0;0;0;0;139905;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
7;52933;999;'';'';'';0;0;0;0;143184;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
7;52958;999;'';'';'';0;0;0;0;241917;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
7;53021;999;'';'';'';0;0;0;0;66145;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
7;53056;999;'';'';'';0;0;0;0;73838;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
7;53095;999;'';'';'';0;0;0;0;49917;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
7;53117;999;'';'';'';0;0;0;0;71155;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
7;53148;999;'';'';'';0;0;0;0;1747;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
7;53334;999;'';'';'';0;0;0;0;7650;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
8;44157;999;'';'';'';0;0;0;0;147800;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
8;44341;999;'';'';'';0;0;0;0;194584;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
8;44670;999;'';'';'';0;0;0;0;383369;2024-01-24 21:01:35.994 +0700;2024-01-24 21:01:35.994 +0700
